story,coin_fail,stock_fail,gambling_fail,over_consuming,real_estate_investment,job_problem,crime_damage,health_problem,family_problem,business_fail
"처음에 가상화폐로 작은 돈을 벌었지만, 시장이 급락하면서 모든 돈을 잃었습니다. 현재는 대출 이자를 갚을 수 없어서 회생 절차를 통해 다시 시작하려 합니다.",1,0,0,0,0,0,0,0,0.0,0
친구들과 토토사이트에서 시작한 도박이 점점 커졌습니다. 결국 모든 돈을 잃고 7천만 원의 빚을 지게 되었어요. 이 빚을 갚을 방법이 없어 회생 신청을 고민하고 있습니다.,0,0,1,0,0,0,0,0,0.0,0
카지노에서 시작한 바카라가 점점 도박에 빠져들게 만들었어요. 모든 재산을 잃고 빚만 남았습니다. 도박빚이 5천만 원 이상이라 회생 신청을 고려 중입니다.,0,0,1,0,0,0,0,0,0.0,0
저는 쇼핑으로 스트레스를 해소하곤 했습니다. 그래서 신용카드 빚이 쌓여 이제는 3천만 원이 넘었습니다. 이 빚을 갚기 위해 회생 신청을 하려고 합니다.,0,0,0,1,0,0,0,0,0.0,0
"온라인 쇼핑 중독으로 인해 매달 많은 돈을 쓰게 되었습니다. 신용카드 한도를 초과하면서까지 물건을 사고, 지금은 빚이 4천만 원에 달합니다. 회생 절차를 통해 이 상황에서 벗어나고자 합니다.",0,0,0,1,0,0,0,0,0.0,0
"부동산 투자가 안정적이라는 말에 전세보증금을 빼서 아파트에 투자했습니다. 하지만 시장이 침체되면서 집값이 떨어지고, 대출 이자만 늘어납니다. 회생 신청을 통해 이 문제를 해결하고 싶습니다.",0,0,0,0,1,0,0,0,0.0,0
"상가를 매입해서 임대 수익을 기대했지만, 임차인을 구하지 못해 이자 부담이 너무 큽니다. 현재 빚이 1억 원 이상이며, 회생 절차를 통해 다시 시작하고 싶습니다.",0,0,0,0,1,0,0,0,0.0,0
"작년에 직장을 잃은 후, 아직도 새로운 일자리를 찾지 못하고 있습니다. 생활비와 대출 이자가 매달 부담이 되어 현재 빚이 6천만 원을 넘습니다. 이 상황에서 벗어나기 위해 회생 신청을 하려 합니다.",0,0,0,0,0,1,0,0,0.0,0
"갑작스러운 건강 악화로 인해 병원비가 많이 들었습니다. 일을 할 수 없어 수입도 없고, 치료비가 계속 쌓여가고 있습니다. 현재 빚이 1억 원 이상이며, 회생 신청을 통해 이 상황에서 벗어나고자 합니다.",0,0,0,0,0,0,0,1,0.0,0
"인터넷 광고를 보고 투자했지만, 결국 사기를 당해 모든 재산을 잃었습니다. 남은 건 빚뿐이고, 회생 신청을 통해 이 상황에서 벗어나고 싶습니다.",0,0,0,0,0,0,1,0,0.0,0
믿었던 친구에게 투자금을 맡겼다가 사기를 당했습니다. 모든 돈을 잃고 남은 건 빚뿐이라 회생 절차를 통해 다시 시작하려고 합니다.,0,0,0,0,0,0,1,0,0.0,0
"건강이 나빠져 일을 할 수 없게 되었습니다. 수입이 없으니 생활비와 의료비를 감당할 수 없습니다. 현재는 빚이 9천만 원 이상이며, 회생 신청을 통해 이 상황에서 벗어나고 싶습니다.",0,0,0,0,0,0,0,1,0.0,0
"이혼 후 아이들과 함께 생활비와 양육비를 혼자 부담하고 있습니다. 수입이 부족해 빚이 계속 늘어나고 있으며, 현재 빚이 1억 원에 달합니다. 회생 신청을 통해 이 어려움을 해결하고 싶습니다.",0,0,0,0,0,0,0,0,1.0,0
"사업을 시작했지만 예상치 못한 경제 상황으로 인해 매출이 급감했습니다. 결국 파산에 이르렀고, 현재는 2억 원 이상의 빚만 남았습니다. 회생 절차를 통해 다시 일어설 수 있기를 바랍니다.",0,0,0,0,0,0,0,0,0.0,1
코인 투자가 잘될 때는 정말 좋았습니다. 하지만 한순간에 시장이 무너지면서 모든 돈을 잃었습니다. 현재는 7천만 원의 빚을 지고 있어 회생 신청을 해야 합니다.,1,0,0,0,0,0,0,0,0.0,0
"회사에서 해고된 후, 생활비와 대출 이자가 매달 부담이 되어 빚이 5천만 원을 넘습니다. 이 상황에서 벗어나기 위해 회생 신청을 하려 합니다.",0,0,0,0,0,1,0,0,0.0,0
"친구들과의 내기에서 시작한 바카라가 점점 커졌습니다. 결국 모든 돈을 잃고, 도박빚이 4천만 원에 달합니다. 이 빚을 갚을 방법이 없어 회생 신청을 하려고 합니다.",0,0,1,0,0,0,0,0,0.0,0
"저는 쇼핑을 통해 스트레스를 풀곤 했습니다. 그래서 신용카드 한도를 초과하면서까지 물건을 사게 되었고, 지금은 빚이 3천만 원이 넘습니다. 이 빚을 갚기 위해 회생 신청을 하려 합니다.",0,0,0,1,0,0,0,0,0.0,0
"사기를 당해 모든 것을 잃었습니다. 친구라고 믿었던 사람이 제게서 모든 돈을 가져갔습니다. 남은 건 빚뿐이고, 회생 신청을 통해 이 상황에서 벗어나고자 합니다.",0,0,0,0,0,0,1,0,0.0,0
"작년 초에 친구 추천으로 비트코인에 투자하기 시작했어요. 처음에는 큰 돈을 벌었고, 덕분에 대출을 받아 더 많은 돈을 넣었죠. 하지만 갑작스럽게 시장이 폭락하면서 전 재산을 잃었고, 현재 빚만 1억 원입니다. 이 상황에서 벗어나기 위해 회생 신청을 고려하고 있습니다.",1,0,0,0,0,0,0,0,0.0,0
"제가 루나코인에 투자했을 때, 수익이 좋아서 모든 저축을 쏟아부었습니다. 하지만 코인이 급락하면서 순식간에 모든 걸 잃었고, 이제 빚만 9천만 원 남았습니다. 도저히 갚을 수가 없어서 회생 신청을 준비 중입니다.",1,0,0,0,0,0,0,0,0.0,0
"대학 졸업 후 주식에 투자했어요. 여러 사람이 주식으로 돈을 벌었다고 해서 저도 해봤죠. 처음에는 수익이 나서 좋았는데, 경제 위기가 닥치면서 모든 재산을 잃었습니다. 현재 대출 이자를 갚지 못해 회생 신청을 고민 중입니다.",0,1,0,0,0,0,0,0,0.0,0
"코로나로 인한 불안정한 경제 상황에서, 안전하다는 주식을 선택했지만 결국 주가 하락으로 인해 모든 돈을 잃게 되었습니다. 퇴직금도 모두 날리고, 빚만 남아서 회생 절차를 밟아야 할 것 같습니다.",0,1,0,0,0,0,0,0,0.0,0
"처음에는 소소하게 시작한 토토사이트에서 큰 돈을 잃었습니다. 한 번 이기면 더 큰 돈을 걸게 되었고, 결국 모든 재산을 잃고 7천만 원의 빚이 생겼습니다. 이 빚에서 벗어나기 위해 회생 신청을 하려고 합니다.",0,0,1,0,0,0,0,0,0.0,0
처음에는 재미로 시작한 스포츠 도박이었어요. 하지만 점점 더 많은 돈을 걸게 되면서 결국 전 재산을 탕진했습니다. 도박빚이 6천만 원에 달해 도저히 갚을 수가 없어서 회생 신청을 고려하고 있습니다.,0,0,1,0,0,0,0,0,0.0,0
"매달 나오는 신상품을 놓칠 수 없었습니다. 명품 가방, 신발, 전자기기를 매달 구입하다 보니 카드 빚이 5천만 원을 넘게 되었습니다. 이제는 이 빚을 갚을 방법이 없어 회생 절차를 준비하고 있습니다.",0,0,0,1,0,0,0,0,0.0,0
"인터넷 쇼핑을 하다 보면 시간 가는 줄 모르고 지출이 늘어나더군요. 쇼핑할 때마다 행복했지만, 신용카드 대금이 점점 쌓여 결국 4천만 원의 빚이 생겼습니다. 이 빚을 갚기 위해 회생 신청을 하려 합니다.",0,0,0,1,0,0,0,0,0.0,0
"부동산이 미래를 보장해줄 거라 믿고 아파트에 투자했습니다. 그런데 집값이 떨어지고 대출 이자만 늘어나는 상황입니다. 현재 빚이 1억 2천만 원이며, 회생 신청을 통해 이 문제를 해결하려고 합니다.",0,0,0,0,1,0,0,0,0.0,0
"상가 매입 후 임대 수익을 기대했지만, 경기가 안 좋아 임차인을 구하지 못해 대출 이자가 눈덩이처럼 불어났습니다. 현재 빚이 1억 원을 넘어 회생 절차를 밟으려고 합니다.",0,0,0,0,1,0,0,0,0.0,0
"저는 지난해 회사에서 해고된 후, 지금까지도 일자리를 찾지 못하고 있습니다. 생활비와 대출 이자가 계속 쌓여가고, 현재 빚이 5천만 원을 넘습니다. 이 상황에서 벗어나기 위해 회생 신청을 하려고 합니다.",0,0,0,0,0,1,0,0,0.0,0
"작년에 큰 사고로 인해 병원에 장기 입원하게 되었습니다. 의료비가 많이 들어갔고, 일을 할 수 없어 수입이 없습니다. 현재 빚이 1억 원에 달해 회생 절차를 통해 이 어려움을 해결하고 싶습니다.",0,0,0,0,0,1,0,1,0,0
"친구의 소개로 시작한 투자였는데, 결국 사기를 당해 모든 돈을 잃었습니다. 믿었던 사람이었던 만큼 충격이 컸고, 이제는 회생 절차를 통해 다시 시작하고 싶습니다.",0,0,0,0,0,0,1,0,0.0,0
"인터넷에서 좋은 투자 기회라고 해서 큰 돈을 넣었지만, 결국 사기를 당해 모든 재산을 잃었습니다. 현재 남은 건 빚뿐이고, 회생 신청을 통해 이 상황에서 벗어나고 싶습니다.",0,0,0,0,0,0,1,0,0.0,0
"몇 달 전, 심장 문제가 생겨 병원에 다녀야 했습니다. 수술비와 치료비가 많이 들고, 일을 할 수 없어 빚이 쌓여가고 있습니다. 현재 빚이 1억 원 이상이며, 회생 신청을 고려하고 있습니다.",0,0,0,0,0,0,0,1,0,0
"이혼 후 양육비와 생활비를 혼자 부담해야 했습니다. 아이들을 위해 최선을 다했지만, 수입이 부족해 빚이 쌓여가고 있습니다. 현재 빚이 8천만 원에 달해 회생 신청을 준비하고 있습니다.",0,0,0,0,0,0,0,0,1.0,0
"사업을 시작했지만 예상보다 매출이 나오지 않아 큰 빚을 지게 되었습니다. 코로나로 인해 더 어려워졌고, 결국 파산에 이르렀습니다. 현재 빚이 1억 5천만 원에 달해 회생 절차를 밟으려 합니다.",0,0,0,0,0,0,0,0,0.0,1
"비트코인이 급등할 때 저도 투자를 시작했습니다. 한동안은 잘 됐지만, 시장이 갑자기 폭락하면서 모든 돈을 잃었습니다. 현재 빚이 7천만 원이고, 회생 신청을 해야 할 것 같습니다.",1,0,0,0,0,0,0,0,0.0,0
"퇴직 후 주식으로 안정적인 수익을 기대했지만, 시장이 하락하면서 퇴직금도 모두 잃고 대출까지 받게 되었습니다. 현재 빚이 5천만 원을 넘어서 회생 신청을 고민 중입니다.",0,1,0,0,0,0,0,0,0.0,0
처음엔 스포츠 도박이 재미로 시작했어요. 그런데 점점 더 큰 돈을 걸게 되면서 결국 모든 재산을 잃고 6천만 원의 빚이 생겼습니다. 이 상황에서 벗어나기 위해 회생 신청을 하려고 합니다.,0,0,1,0,0,0,0,0,0.0,0
"매달 새로운 옷과 가전제품을 사들이는 것이 유일한 즐거움이었습니다. 하지만 카드 빚이 너무 커져서 이제는 감당할 수 없게 되었습니다. 현재 빚이 3천만 원이고, 회생 신청을 하려 합니다.",0,0,0,1,0,0,0,0,0.0,0
부동산이 안전하다는 말을 듣고 상가를 샀습니다. 그러나 경제 불황으로 임차인을 구하지 못해 이자가 불어나고 있습니다. 현재 빚이 1억 원을 넘어서 회생 신청을 준비 중입니다.,0,0,0,0,1,0,0,0,0.0,0
"회사에서 해고된 후, 새로운 일자리를 찾지 못해 생활비를 충당할 수 없습니다. 대출 이자가 쌓여 빚이 6천만 원을 넘습니다. 이 상황에서 벗어나기 위해 회생 신청을 하려 합니다.",0,0,0,0,0,1,0,0,0.0,0
"친구가 비트코인으로 큰 돈을 벌었다는 이야기를 듣고, 저도 무리하게 돈을 모아 투자했습니다. 처음엔 수익이 나서 기뻤지만, 예상치 못한 폭락으로 모든 자산을 잃고 9천만 원의 빚만 남았습니다. 회생 신청을 고려 중입니다.",1,0,0,0,0,0,0,0,0.0,0
"루나코인이 급등할 때, 저도 모든 저축을 투자했습니다. 하지만 얼마 지나지 않아 코인이 폭락했고, 저는 한순간에 모든 것을 잃었습니다. 현재 빚이 1억 원에 달하며, 이 위기에서 벗어나기 위해 회생 신청을 준비하고 있습니다.",1,0,0,0,0,0,0,0,0.0,0
"대학 졸업 후, 주식에 투자해 부자가 되고 싶었습니다. 그러나 경제 위기로 주가가 급락하면서 모든 돈을 잃었고, 이제는 대출로 연명하고 있습니다. 현재 빚이 7천만 원 이상이라 회생 절차를 밟으려고 합니다.",0,1,0,0,0,0,0,0,0.0,0
"처음에 주식을 시작할 때는 큰 수익을 기대하지 않았지만, 운 좋게도 초반에는 돈을 벌었습니다. 그런데 이후 주가가 계속 떨어지면서 모든 것을 잃었고, 퇴직금도 모두 사라졌습니다. 지금은 빚을 갚을 길이 없어 회생 신청을 해야 할 상황입니다.",0,1,0,0,0,0,0,0,0.0,0
"토토사이트에서 시작한 도박이 결국 모든 것을 망치고 말았습니다. 처음에는 작은 돈을 걸었지만, 점점 더 많은 돈을 걸게 되면서 전 재산을 탕진했고, 현재 도박빚만 6천만 원입니다. 이 빚을 갚을 방법이 없어 회생 신청을 고민하고 있습니다.",0,0,1,0,0,0,0,0,0.0,0
"스포츠 도박을 하면서 처음에는 소소하게 재미를 봤지만, 점점 큰 돈을 걸게 되면서 결국 모든 돈을 잃었습니다. 도박빚이 4천만 원에 달해 이제는 도저히 갚을 수 없는 상황이라 회생 신청을 하려 합니다.",0,0,1,0,0,0,0,0,0.0,0
"저는 온라인 쇼핑에 중독되어 있었습니다. 매달 새로운 옷과 전자기기를 사들이면서 카드 빚이 계속 늘어났고, 현재는 5천만 원을 넘었습니다. 이 빚을 갚기 위해 회생 신청을 고려하고 있습니다.",0,0,0,1,0,0,0,0,0.0,0
"소비를 멈출 수가 없었습니다. 매번 신용카드를 사용해 새로운 물건을 사고, 그 결과 카드 대금이 눈덩이처럼 불어났습니다. 지금은 빚이 3천만 원에 달하며, 이 빚을 갚기 위해 회생 절차를 준비 중입니다.",0,0,0,1,0,0,0,0,0.0,0
"부동산 시장이 안정적이라는 말을 듣고 대출을 받아 아파트를 샀습니다. 그러나 집값이 하락하고 대출 이자가 계속 늘어나는 상황입니다. 현재 빚이 1억 2천만 원이며, 이 문제를 해결하기 위해 회생 신청을 하려고 합니다.",0,0,0,0,1,0,0,0,0.0,0
"상가를 매입한 후 임대 수익을 기대했지만, 경기 침체로 인해 임차인을 구하지 못하고 있습니다. 대출 이자가 계속 쌓여 빚이 1억 원에 달하고 있어 회생 신청을 준비 중입니다.",0,0,0,0,1,0,0,0,0.0,0
"작년에는 직장을 잃었고, 그 이후로도 일자리를 찾지 못하고 있습니다. 생활비와 대출 이자가 계속 쌓여가며, 현재 빚이 6천만 원을 넘어갑니다. 이 상황에서 벗어나기 위해 회생 신청을 하려고 합니다.",0,0,0,0,0,1,0,0,0.0,0
"큰 사고로 인해 병원비가 많이 들었고, 일을 할 수 없어 수입도 없습니다. 현재 빚이 1억 원 이상이며, 이 상황에서 벗어나기 위해 회생 절차를 밟아야 할 것 같습니다.",0,0,0,0,0,0,0,1,0.0,0
"믿었던 친구에게 투자금을 맡겼는데, 결국 사기를 당해 모든 돈을 잃었습니다. 남은 건 빚뿐이며, 이 상황에서 벗어나기 위해 회생 신청을 하려고 합니다.",0,0,0,0,0,0,0,1,0.0,0
"갑작스런 건강 문제로 인해 병원비가 많이 들었습니다. 일을 할 수 없어 수입도 없고, 치료비가 계속 쌓여가고 있습니다. 현재 빚이 9천만 원 이상이며, 회생 신청을 통해 이 상황에서 벗어나고자 합니다.",0,0,0,0,0,0,0,0,1.0,0
"이혼 후 양육비와 생활비를 혼자 부담하고 있습니다. 수입이 부족해 빚이 계속 늘어나고 있으며, 현재 빚이 8천만 원에 달합니다. 회생 신청을 통해 이 어려움을 해결하고 싶습니다.",0,0,0,0,0,0,0,0,1.0,0
"비트코인 가격이 급등하던 때, 저도 늦기 전에 투자해야겠다고 생각했어요. 처음에는 잘 나가는 것 같더니, 갑자기 시장이 추락해서 순식간에 전 재산을 잃었습니다. 이제는 1억 원의 빚까지 떠안게 되어, 회생 절차를 밟아야 할 것 같습니다.",1,0,0,0,0,0,0,0,0.0,0
"루나코인이 계속 오른다는 소문에 저도 모든 저축을 투자했습니다. 그런데, 그 코인이 급락하면서 모든 걸 잃게 되었죠. 현재 남은 건 9천만 원의 빚뿐입니다. 이 상황을 벗어나기 위해 회생 신청을 준비하고 있습니다.",1,0,0,0,0,0,0,0,0.0,0
"대학 졸업 후 첫 월급으로 주식을 시작했는데, 초반에는 큰 수익을 얻었어요. 그러나 예기치 못한 경제 위기로 주가가 폭락하면서, 퇴직금도 모두 날리고 대출만 남았습니다. 이대로는 도저히 빚을 갚을 수가 없어서 회생 신청을 고려 중입니다.",0,1,0,0,0,0,0,0,0.0,0
